Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1094,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1081,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,787,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1098,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1250,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,710,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,915,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,971,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1019,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,990,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,868,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1124,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1294,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,459,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,570,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,662,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,629,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,743,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,638,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,851,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi concessi dal tribunale,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,996,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,936,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,1551,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1466,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,1384,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,1560,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1356,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,1560,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,1458,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,125,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,196,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,229,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,250,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,275,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,261,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,278,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,312,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,2,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,3,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,5,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,17,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,24,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,19,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,22,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,24,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,33,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,16,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,15,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,90,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,145,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,84,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,84,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,100,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,75,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,88,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,54,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,189,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,259,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,207,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,166,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,175,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,139,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,164,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,138,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,170,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,278,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,242,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,217,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,257,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,189,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,243,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,189,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,135,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,242,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,244,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,253,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,230,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,244,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,243,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,45-49 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,234,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,100,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,224,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,237,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,225,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,266,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,233,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,308,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,50-54 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,252,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,109,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,180,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,204,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,163,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,234,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,181,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,216,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sicilia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,55-59 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,258,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,2207,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,2770,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,2595,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,2506,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,2448,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,2030,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2757,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2392,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,321,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,359,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,443,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,513,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,471,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,405,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,645,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,60 anni e più,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,565,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,1,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,1,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,0,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,15-24 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,20,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,23,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,15,,27_470_DF_DCIS_DIVORDEMCONG1_5
annuale,Sardegna,divorzi concessi,Totale,Totale,Totale,Totale,25-29 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,18,,27_470_DF_DCIS_DIVORDEMCONG1_5
