Frequenza,Territorio,Indicatore,Luogo di nascita del marito,Luogo di nascita della moglie,Luogo di residenza del marito,Luogo di residenza della moglie,Classe di età del marito al divorzio,Classe di età della moglie al divorzio,Classe di età del marito al matrimonio,Classe di età della moglie al matrimonio,Anno di matrimonio,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2015,271,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2016,341,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2017,258,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2018,226,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2019,201,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2020,192,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2021,176,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2022,157,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2015,67,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2016,100,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2017,69,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2018,59,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2019,55,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2020,56,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2021,58,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2022,40,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2015,38,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2016,48,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2017,44,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2018,25,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2019,33,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2020,25,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2021,32,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2022,39,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2015,22,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2016,32,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2017,18,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2018,22,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2019,22,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2020,14,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2021,18,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2022,13,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,7,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,10,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,9,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,16,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,15,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,30-34 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,15,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,4346,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,4945,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,3321,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,2839,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,2787,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,2080,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2327,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2042,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,14,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,23,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,17,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,12,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,13,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,6,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,15,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2015,9,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2016,11,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2017,14,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2018,16,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2019,15,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2020,12,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2021,9,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,15-24 anni,15 anni e più,15 anni e più,tutte le voci,2022,12,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2015,245,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2016,337,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2017,216,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2018,182,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2019,189,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2020,160,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2021,141,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,25-29 anni,15 anni e più,15 anni e più,tutte le voci,2022,112,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2015,1537,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2016,1674,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2017,1095,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2018,928,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2019,941,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2020,701,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2021,781,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,30-34 anni,15 anni e più,15 anni e più,tutte le voci,2022,652,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2015,1924,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2016,2131,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2017,1389,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2018,1178,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2019,1152,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2020,853,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2021,997,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,35-39 anni,15 anni e più,15 anni e più,tutte le voci,2022,868,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2015,448,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2016,527,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2017,399,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2018,337,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2019,308,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2020,236,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2021,248,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,40-44 anni,15 anni e più,15 anni e più,tutte le voci,2022,251,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2015,104,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2016,136,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2017,116,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2018,118,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2019,105,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2020,73,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2021,93,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,45-49 anni,15 anni e più,15 anni e più,tutte le voci,2022,76,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2015,50,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2016,60,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2017,50,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2018,39,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2019,42,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2020,23,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2021,34,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,50-54 anni,15 anni e più,15 anni e più,tutte le voci,2022,37,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2015,16,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2016,46,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2017,25,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2018,27,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2019,22,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2020,16,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2021,14,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,35-39 anni,55-59 anni,15 anni e più,15 anni e più,tutte le voci,2022,18,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,5021,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2016,6305,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2017,4544,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2018,3711,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2019,3554,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2020,2608,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2021,2861,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,15 anni e più,15 anni e più,15 anni e più,tutte le voci,2022,2569,,27_470_DF_DCIS_DIVORDEMCONG1_4
annuale,Italia,divorzi consensuali extragiudiziali,Totale,Totale,Totale,Totale,40-44 anni,60 anni e più,15 anni e più,15 anni e più,tutte le voci,2015,13,,27_470_DF_DCIS_DIVORDEMCONG1_4
